codepage;CollationID;name;description
1252;16392;Latin1_General_CS_AS_WS;Latin1-General, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16393;Traditional_Spanish_CS_AS_WS;Traditional-Spanish, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16394;Finnish_Swedish_CS_AS_WS;Finnish-Swedish, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16395;French_CS_AS_WS;French, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1255;16396;Hebrew_CS_AS_WS;Hebrew, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16397;Hungarian_CS_AS_WS;Hungarian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16398;Icelandic_CS_AS_WS;Icelandic, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
932;16400;Japanese_CS_AS_WS;Japanese, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
949;16401;Korean_Wansung_CS_AS_WS;Korean-Wansung, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16403;Polish_CS_AS_WS;Polish, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16404;Romanian_CS_AS_WS;Romanian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1251;16405;Cyrillic_General_CS_AS_WS;Cyrillic-General, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16406;Croatian_CS_AS_WS;Croatian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16407;Slovak_CS_AS_WS;Slovak, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16408;Albanian_CS_AS_WS;Albanian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
874;16409;Thai_CS_AS_WS;Thai, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1254;16410;Turkish_CS_AS_WS;Turkish, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1251;16411;Ukrainian_CS_AS_WS;Ukrainian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16412;Slovenian_CS_AS_WS;Slovenian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1257;16413;Estonian_CS_AS_WS;Estonian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1257;16414;Latvian_CS_AS_WS;Latvian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1257;16415;Lithuanian_CS_AS_WS;Lithuanian, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1258;16416;Vietnamese_CS_AS_WS;Vietnamese, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
936;16420;Chinese_PRC_CS_AS_WS;Chinese-PRC, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16424;Modern_Spanish_CS_AS_WS;Modern-Spanish, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16425;German_PhoneBook_CS_AS_WS;German-PhoneBook, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;16426;Hungarian_Technical_CS_AS_WS;Hungarian-Technical, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
932;16427;Japanese_Unicode_CS_AS_WS;Japanese-Unicode, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;16429;Georgian_Modern_Sort_CS_AS_WS;Georgian-Modern-Sort, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
936;16430;Chinese_PRC_Stroke_CS_AS_WS;Chinese-PRC-Stroke, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
950;16431;Chinese_Taiwan_Bopomofo_CS_AS_WS;Chinese-Taiwan-Bopomofo, case-sensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1256;20481;Arabic_CI_AS_WS;Arabic, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
950;20483;Chinese_Taiwan_Stroke_CI_AS_WS;Chinese-Taiwan-Stroke, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20484;Czech_CI_AS_WS;Czech, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20485;Danish_Norwegian_CI_AS_WS;Danish-Norwegian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1253;20487;Greek_CI_AS_WS;Greek, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20488;Latin1_General_CI_AS_WS;Latin1-General, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20489;Traditional_Spanish_CI_AS_WS;Traditional-Spanish, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20490;Finnish_Swedish_CI_AS_WS;Finnish-Swedish, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20491;French_CI_AS_WS;French, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1255;20492;Hebrew_CI_AS_WS;Hebrew, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20493;Hungarian_CI_AS_WS;Hungarian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20494;Icelandic_CI_AS_WS;Icelandic, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
932;20496;Japanese_CI_AS_WS;Japanese, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
949;20497;Korean_Wansung_CI_AS_WS;Korean-Wansung, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20499;Polish_CI_AS_WS;Polish, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20500;Romanian_CI_AS_WS;Romanian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1251;20501;Cyrillic_General_CI_AS_WS;Cyrillic-General, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20502;Croatian_CI_AS_WS;Croatian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20503;Slovak_CI_AS_WS;Slovak, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20504;Albanian_CI_AS_WS;Albanian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
874;20505;Thai_CI_AS_WS;Thai, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1254;20506;Turkish_CI_AS_WS;Turkish, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1251;20507;Ukrainian_CI_AS_WS;Ukrainian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20508;Slovenian_CI_AS_WS;Slovenian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1257;20509;Estonian_CI_AS_WS;Estonian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1257;20510;Latvian_CI_AS_WS;Latvian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1257;20511;Lithuanian_CI_AS_WS;Lithuanian, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1258;20512;Vietnamese_CI_AS_WS;Vietnamese, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
936;20516;Chinese_PRC_CI_AS_WS;Chinese-PRC, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20520;Modern_Spanish_CI_AS_WS;Modern-Spanish, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20521;German_PhoneBook_CI_AS_WS;German-PhoneBook, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1250;20522;Hungarian_Technical_CI_AS_WS;Hungarian-Technical, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
932;20523;Japanese_Unicode_CI_AS_WS;Japanese-Unicode, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1252;20525;Georgian_Modern_Sort_CI_AS_WS;Georgian-Modern-Sort, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
936;20526;Chinese_PRC_Stroke_CI_AS_WS;Chinese-PRC-Stroke, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
950;20527;Chinese_Taiwan_Bopomofo_CI_AS_WS;Chinese-Taiwan-Bopomofo, case-insensitive, accent-sensitive, kanatype-insensitive, width-sensitive
1256;24577;Arabic_CS_AI_WS;Arabic, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;24579;Chinese_Taiwan_Stroke_CS_AI_WS;Chinese-Taiwan-Stroke, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24580;Czech_CS_AI_WS;Czech, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24581;Danish_Norwegian_CS_AI_WS;Danish-Norwegian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1253;24583;Greek_CS_AI_WS;Greek, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24584;Latin1_General_CS_AI_WS;Latin1-General, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24585;Traditional_Spanish_CS_AI_WS;Traditional-Spanish, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24586;Finnish_Swedish_CS_AI_WS;Finnish-Swedish, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24587;French_CS_AI_WS;French, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1255;24588;Hebrew_CS_AI_WS;Hebrew, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24589;Hungarian_CS_AI_WS;Hungarian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24590;Icelandic_CS_AI_WS;Icelandic, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
932;24592;Japanese_CS_AI_WS;Japanese, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
949;24593;Korean_Wansung_CS_AI_WS;Korean-Wansung, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24595;Polish_CS_AI_WS;Polish, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24596;Romanian_CS_AI_WS;Romanian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;24597;Cyrillic_General_CS_AI_WS;Cyrillic-General, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24598;Croatian_CS_AI_WS;Croatian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24599;Slovak_CS_AI_WS;Slovak, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24600;Albanian_CS_AI_WS;Albanian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
874;24601;Thai_CS_AI_WS;Thai, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1254;24602;Turkish_CS_AI_WS;Turkish, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;24603;Ukrainian_CS_AI_WS;Ukrainian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24604;Slovenian_CS_AI_WS;Slovenian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1257;24605;Estonian_CS_AI_WS;Estonian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1257;24606;Latvian_CS_AI_WS;Latvian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1257;24607;Lithuanian_CS_AI_WS;Lithuanian, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1258;24608;Vietnamese_CS_AI_WS;Vietnamese, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
936;24612;Chinese_PRC_CS_AI_WS;Chinese-PRC, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24616;Modern_Spanish_CS_AI_WS;Modern-Spanish, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24617;German_PhoneBook_CS_AI_WS;German-PhoneBook, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;24618;Hungarian_Technical_CS_AI_WS;Hungarian-Technical, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
932;24619;Japanese_Unicode_CS_AI_WS;Japanese-Unicode, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;24621;Georgian_Modern_Sort_CS_AI_WS;Georgian-Modern-Sort, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
936;24622;Chinese_PRC_Stroke_CS_AI_WS;Chinese-PRC-Stroke, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;24623;Chinese_Taiwan_Bopomofo_CS_AI_WS;Chinese-Taiwan-Bopomofo, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1256;28673;Arabic_CI_AI_WS;Arabic, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;28675;Chinese_Taiwan_Stroke_CI_AI_WS;Chinese-Taiwan-Stroke, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28676;Czech_CI_AI_WS;Czech, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28677;Danish_Norwegian_CI_AI_WS;Danish-Norwegian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1253;28679;Greek_CI_AI_WS;Greek, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28680;Latin1_General_CI_AI_WS;Latin1-General, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28681;Traditional_Spanish_CI_AI_WS;Traditional-Spanish, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28682;Finnish_Swedish_CI_AI_WS;Finnish-Swedish, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28683;French_CI_AI_WS;French, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1255;28684;Hebrew_CI_AI_WS;Hebrew, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28685;Hungarian_CI_AI_WS;Hungarian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28686;Icelandic_CI_AI_WS;Icelandic, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
932;28688;Japanese_CI_AI_WS;Japanese, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
949;28689;Korean_Wansung_CI_AI_WS;Korean-Wansung, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28691;Polish_CI_AI_WS;Polish, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28692;Romanian_CI_AI_WS;Romanian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;28693;Cyrillic_General_CI_AI_WS;Cyrillic-General, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28694;Croatian_CI_AI_WS;Croatian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28695;Slovak_CI_AI_WS;Slovak, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28696;Albanian_CI_AI_WS;Albanian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
874;28697;Thai_CI_AI_WS;Thai, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1254;28698;Turkish_CI_AI_WS;Turkish, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;28699;Ukrainian_CI_AI_WS;Ukrainian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28700;Slovenian_CI_AI_WS;Slovenian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1257;28701;Estonian_CI_AI_WS;Estonian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1257;28702;Latvian_CI_AI_WS;Latvian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1257;28703;Lithuanian_CI_AI_WS;Lithuanian, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1258;28704;Vietnamese_CI_AI_WS;Vietnamese, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
936;28708;Chinese_PRC_CI_AI_WS;Chinese-PRC, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28712;Modern_Spanish_CI_AI_WS;Modern-Spanish, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28713;German_PhoneBook_CI_AI_WS;German-PhoneBook, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1250;28714;Hungarian_Technical_CI_AI_WS;Hungarian-Technical, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
932;28715;Japanese_Unicode_CI_AI_WS;Japanese-Unicode, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1252;28717;Georgian_Modern_Sort_CI_AI_WS;Georgian-Modern-Sort, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
936;28718;Chinese_PRC_Stroke_CI_AI_WS;Chinese-PRC-Stroke, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;28719;Chinese_Taiwan_Bopomofo_CI_AI_WS;Chinese-Taiwan-Bopomofo, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1256;32769;Arabic_CS_AS_KS;Arabic, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;32771;Chinese_Taiwan_Stroke_CS_AS_KS;Chinese-Taiwan-Stroke, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1250;32772;Czech_CS_AS_KS;Czech, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1252;32773;Danish_Norwegian_CS_AS_KS;Danish-Norwegian, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1253;32775;Greek_CS_AS_KS;Greek, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1252;32776;Latin1_General_CS_AS_KS;Latin1-General, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1252;32777;Traditional_Spanish_CS_AS_KS;Traditional-Spanish, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1252;32778;Finnish_Swedish_CS_AS_KS;Finnish-Swedish, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1252;32779;French_CS_AS_KS;French, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1255;32780;Hebrew_CS_AS_KS;Hebrew, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1250;32781;Hungarian_CS_AS_KS;Hungarian, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1252;32782;Icelandic_CS_AS_KS;Icelandic, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
932;32784;Japanese_CS_AS_KS;Japanese, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
949;32785;Korean_Wansung_CS_AS_KS;Korean-Wansung, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1250;32787;Polish_CS_AS_KS;Polish, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1250;32788;Romanian_CS_AS_KS;Romanian, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;32789;Cyrillic_General_CS_AS_KS;Cyrillic-General, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
